epoch,step,train_acc,train_loss,valid_acc,valid_loss
292,6445,0.8275862336158752,1.0468634366989136,,
293,6467,,,0.800000011920929,1.0255968570709229
293,6467,0.8505747318267822,0.9966084361076355,,
294,6489,,,0.800000011920929,1.0295480489730835
294,6489,0.8505747318267822,1.0263758897781372,,
295,6511,,,0.800000011920929,1.0145955085754395
295,6511,0.8275862336158752,0.9848251938819885,,
296,6533,,,0.800000011920929,1.025732398033142
296,6533,0.8275862336158752,1.0237053632736206,,
297,6555,,,0.800000011920929,1.023368239402771
297,6555,0.8390804529190063,0.999016523361206,,
298,6577,,,0.800000011920929,1.0238038301467896
298,6577,0.8505747318267822,1.0079325437545776,,
299,6599,,,0.800000011920929,1.024225115776062
299,6599,0.8620689511299133,0.9627363681793213,,
300,6621,,,0.800000011920929,1.0112504959106445
300,6621,0.8275862336158752,0.9856635928153992,,
301,6643,,,0.800000011920929,1.0149645805358887
301,6643,0.8620689511299133,0.9986395835876465,,
302,6665,,,0.800000011920929,1.0309433937072754
302,6665,0.8160919547080994,0.9627819061279297,,
303,6687,,,0.800000011920929,1.0230739116668701
303,6687,0.8275862336158752,1.0014424324035645,,
304,6709,,,0.800000011920929,0.9971369504928589
304,6709,0.8045976758003235,0.9888610243797302,,
305,6731,,,0.800000011920929,1.0201200246810913
305,6731,0.8160919547080994,1.0313689708709717,,
306,6753,,,0.800000011920929,1.0281946659088135
306,6753,0.8735632300376892,0.9325836300849915,,
307,6775,,,0.800000011920929,1.004855990409851
307,6775,0.8390804529190063,0.9849081635475159,,
308,6797,,,0.800000011920929,0.9821193814277649
308,6797,0.8505747318267822,1.0114089250564575,,
309,6819,,,0.800000011920929,0.9978683590888977
309,6819,0.8160919547080994,0.9908822774887085,,
310,6841,,,0.800000011920929,0.9927473068237305
310,6841,0.8045976758003235,1.0066916942596436,,
311,6863,,,0.800000011920929,1.0027711391448975
311,6863,0.8505747318267822,0.9345928430557251,,
312,6885,,,0.800000011920929,0.9970918893814087
312,6885,0.8505747318267822,1.003703236579895,,
313,6907,,,0.800000011920929,0.9924629926681519
313,6907,0.8160919547080994,0.9788392186164856,,
314,6929,,,0.800000011920929,0.9869251251220703
314,6929,0.8390804529190063,0.9411304593086243,,
315,6951,,,0.800000011920929,0.9771299362182617
315,6951,0.8505747318267822,0.9737889766693115,,
316,6973,,,0.800000011920929,0.9795128703117371
316,6973,0.8390804529190063,0.9591072201728821,,
317,6995,,,0.800000011920929,0.986743152141571
317,6995,0.8620689511299133,0.9472803473472595,,
318,7017,,,0.800000011920929,1.0053739547729492
318,7017,0.8160919547080994,0.9715414047241211,,
319,7039,,,0.800000011920929,0.9878328442573547
319,7039,0.8505747318267822,0.9469094276428223,,
320,7061,,,0.800000011920929,0.9961983561515808
320,7061,0.8045976758003235,1.0155411958694458,,
321,7083,,,0.800000011920929,0.994507908821106
321,7083,0.8505747318267822,0.9282822608947754,,
322,7105,,,0.800000011920929,0.9541608095169067
322,7105,0.8390804529190063,0.9774864315986633,,
323,7127,,,0.800000011920929,0.9681423902511597
323,7127,0.8390804529190063,0.9638137817382812,,
324,7149,,,0.800000011920929,0.9886873960494995
324,7149,0.8275862336158752,0.985707700252533,,
325,7171,,,0.800000011920929,0.9932406544685364
325,7171,0.8735632300376892,0.9452019333839417,,
326,7193,,,0.800000011920929,0.9618760943412781
326,7193,0.8505747318267822,0.9534443616867065,,
327,7215,,,0.800000011920929,0.9730097055435181
327,7215,0.8390804529190063,0.9666150808334351,,
328,7237,,,0.800000011920929,0.9957824945449829
328,7237,0.8275862336158752,0.9599538445472717,,
329,7259,,,0.800000011920929,0.9734879732131958
329,7259,0.8160919547080994,0.9724154472351074,,
330,7281,,,0.800000011920929,0.9694632291793823
330,7281,0.8275862336158752,0.9489165544509888,,
331,7303,,,0.800000011920929,0.9621998071670532
331,7303,0.8390804529190063,0.9751241207122803,,
332,7325,,,0.800000011920929,0.9901485443115234
332,7325,0.8620689511299133,0.9371607899665833,,
333,7347,,,0.800000011920929,0.9607435464859009
333,7347,0.8505747318267822,0.9297999143600464,,
334,7369,,,0.800000011920929,0.9701004028320312
334,7369,0.8390804529190063,0.9348256587982178,,
335,7391,,,0.800000011920929,0.995074450969696
335,7391,0.8390804529190063,0.9588887095451355,,
336,7413,,,0.800000011920929,0.9718040227890015
336,7413,0.8505747318267822,0.9351269006729126,,
337,7435,,,0.800000011920929,0.9619735479354858
337,7435,0.8390804529190063,0.9320856928825378,,
338,7457,,,0.800000011920929,0.970996081829071
338,7457,0.8390804529190063,0.9236112833023071,,
339,7479,,,0.800000011920929,0.9759820103645325
339,7479,0.8620689511299133,0.9446216225624084,,
340,7501,,,0.800000011920929,0.9684586524963379
340,7501,0.8275862336158752,0.973969042301178,,
341,7523,,,0.800000011920929,0.9582719802856445
341,7523,0.8505747318267822,0.9415956735610962,,
342,7545,,,0.800000011920929,0.9713331460952759
342,7545,0.8505747318267822,0.9322403073310852,,
343,7567,,,0.800000011920929,0.9453567266464233
343,7567,0.8390804529190063,0.9192201495170593,,
344,7589,,,0.800000011920929,0.9411258697509766
344,7589,0.8505747318267822,0.9113390445709229,,
345,7611,,,0.800000011920929,0.9596641659736633
345,7611,0.8390804529190063,0.9438543319702148,,
346,7633,,,0.800000011920929,0.9442793726921082
346,7633,0.8390804529190063,0.9076732993125916,,
347,7655,,,0.800000011920929,0.9399343729019165
347,7655,0.8275862336158752,0.9684889316558838,,
348,7677,,,0.800000011920929,0.9707610011100769
348,7677,0.8620689511299133,0.9246368408203125,,
349,7699,,,0.800000011920929,0.9642850160598755
349,7699,0.8275862336158752,0.9249202609062195,,
350,7721,,,0.800000011920929,0.9712928533554077
350,7721,0.8160919547080994,0.9277499914169312,,
351,7743,,,0.800000011920929,0.9367822408676147
351,7743,0.8505747318267822,0.9483981132507324,,
352,7765,,,0.800000011920929,0.9348665475845337
352,7765,0.8620689511299133,0.9162397980690002,,
353,7787,,,0.800000011920929,0.9720455408096313
353,7787,0.8620689511299133,0.8846704959869385,,
354,7809,,,0.800000011920929,0.9640443921089172
354,7809,0.8275862336158752,0.9367197155952454,,
355,7831,,,0.800000011920929,0.96465003490448
355,7831,0.8505747318267822,0.9774424433708191,,
356,7853,,,0.800000011920929,0.9668067693710327
356,7853,0.8620689511299133,0.9587843418121338,,
357,7875,,,0.800000011920929,0.9476011991500854
357,7875,0.8620689511299133,0.8531264662742615,,
358,7897,,,0.800000011920929,0.9674158096313477
358,7897,0.8620689511299133,0.9052345752716064,,
359,7919,,,0.800000011920929,0.9468229413032532
359,7919,0.8390804529190063,0.8964592218399048,,
360,7941,,,0.800000011920929,0.9498176574707031
360,7941,0.8390804529190063,0.9090587496757507,,
361,7963,,,0.800000011920929,0.9252870678901672
361,7963,0.8275862336158752,0.9269083142280579,,
362,7985,,,0.800000011920929,0.9552531242370605
362,7985,0.8275862336158752,0.9310427904129028,,
363,8007,,,0.800000011920929,0.9392207860946655
363,8007,0.8390804529190063,0.897054135799408,,
364,8029,,,0.800000011920929,0.9467053413391113
364,8029,0.8505747318267822,0.9240342974662781,,
365,8051,,,0.800000011920929,0.9542770385742188
365,8051,0.8505747318267822,0.9168123006820679,,
366,8073,,,0.800000011920929,0.9428237676620483
366,8073,0.8735632300376892,0.9130343794822693,,
367,8095,,,0.800000011920929,0.9512133598327637
367,8095,0.8390804529190063,0.9356287717819214,,
368,8117,,,0.800000011920929,0.9611795544624329
368,8117,0.8390804529190063,0.9327477812767029,,
369,8139,,,0.800000011920929,0.9712479710578918
369,8139,0.8275862336158752,0.9153621196746826,,
370,8161,,,0.800000011920929,0.9711419939994812
370,8161,0.8505747318267822,0.9457782506942749,,
371,8183,,,0.800000011920929,0.9766947627067566
371,8183,0.8390804529190063,0.9559169411659241,,
372,8205,,,0.800000011920929,0.9565500020980835
372,8205,0.8620689511299133,0.9356300234794617,,
373,8227,,,0.800000011920929,0.9293625950813293
373,8227,0.7816091775894165,0.9339283108711243,,
374,8249,,,0.800000011920929,0.9298942685127258
374,8249,0.8390804529190063,0.9200099110603333,,
375,8271,,,0.800000011920929,0.9267223477363586
375,8271,0.8160919547080994,0.9185763597488403,,
376,8293,,,0.800000011920929,0.9372995495796204
376,8293,0.8505747318267822,0.9067985415458679,,
377,8315,,,0.800000011920929,0.9433192014694214
377,8315,0.8505747318267822,0.878282904624939,,
378,8337,,,0.800000011920929,0.9195364713668823
378,8337,0.8275862336158752,0.9093185067176819,,
379,8359,,,0.800000011920929,0.9529024362564087
379,8359,0.8620689511299133,0.9299890995025635,,
380,8381,,,0.800000011920929,0.930550217628479
380,8381,0.8275862336158752,0.8978852033615112,,
381,8403,,,0.800000011920929,0.9128966331481934
381,8403,0.8505747318267822,0.8939773440361023,,
382,8425,,,0.800000011920929,0.9235514402389526
382,8425,0.8505747318267822,0.8916613459587097,,
383,8447,,,0.800000011920929,0.9500666856765747
383,8447,0.8505747318267822,0.8924599885940552,,
384,8469,,,0.800000011920929,0.9010907411575317
384,8469,0.8390804529190063,0.872844934463501,,
385,8491,,,0.800000011920929,0.9442285299301147
385,8491,0.8505747318267822,0.8862899541854858,,
386,8513,,,0.800000011920929,0.955629825592041
386,8513,0.8620689511299133,0.8796113133430481,,
387,8535,,,0.800000011920929,0.9311534762382507
387,8535,0.8620689511299133,0.869283139705658,,
388,8557,,,0.800000011920929,0.9347661733627319
388,8557,0.8390804529190063,0.9357100129127502,,
389,8579,,,0.800000011920929,0.9187641143798828
389,8579,0.8505747318267822,0.8652928471565247,,
390,8601,,,0.800000011920929,0.955636203289032
390,8601,0.8505747318267822,0.9078665375709534,,
391,8623,,,0.800000011920929,0.9252142906188965
391,8623,0.8390804529190063,0.8953927755355835,,
392,8645,,,0.800000011920929,0.9550043344497681
392,8645,0.8390804529190063,0.8838156461715698,,
393,8667,,,0.800000011920929,0.9378237724304199
393,8667,0.8160919547080994,0.925051212310791,,
394,8689,,,0.800000011920929,0.9282833933830261
394,8689,0.8505747318267822,0.8699536323547363,,
395,8711,,,0.800000011920929,0.9317067861557007
395,8711,0.8390804529190063,0.9158978462219238,,
396,8733,,,0.800000011920929,0.936805248260498
396,8733,0.8160919547080994,0.9074341058731079,,
397,8755,,,0.800000011920929,0.9256780743598938
397,8755,0.8620689511299133,0.8898866176605225,,
398,8777,,,0.800000011920929,0.9088153839111328
398,8777,0.8390804529190063,0.905009925365448,,
399,8799,,,0.800000011920929,0.9225460886955261
399,8799,0.8390804529190063,0.8959856629371643,,
400,8821,,,0.800000011920929,0.9314510226249695
400,8821,0.8275862336158752,0.928866446018219,,
401,8843,,,0.800000011920929,0.9220649003982544
401,8843,0.8275862336158752,0.8966510891914368,,
402,8865,,,0.800000011920929,0.9341673851013184
402,8865,0.8620689511299133,0.8901702165603638,,
403,8887,,,0.800000011920929,0.9411526918411255
403,8887,0.8505747318267822,0.9101229906082153,,
404,8909,,,0.800000011920929,0.9207137823104858
404,8909,0.8390804529190063,0.9036091566085815,,
405,8931,,,0.800000011920929,0.9155737161636353
405,8931,0.8620689511299133,0.8764404058456421,,
406,8953,,,0.800000011920929,0.9481490850448608
406,8953,0.8045976758003235,0.9441630244255066,,
407,8975,,,0.800000011920929,0.9222380518913269
407,8975,0.8275862336158752,0.942345380783081,,
408,8997,,,0.800000011920929,0.9210469126701355
408,8997,0.8390804529190063,0.8758864998817444,,
409,9019,,,0.800000011920929,0.905903160572052
409,9019,0.8160919547080994,0.9150840640068054,,
410,9041,,,0.800000011920929,0.9457556009292603
410,9041,0.8620689511299133,0.8831273913383484,,
411,9063,,,0.800000011920929,0.9493366479873657
411,9063,0.8160919547080994,0.9136909246444702,,
412,9085,,,0.800000011920929,0.9389716386795044
412,9085,0.8505747318267822,0.8605420589447021,,
413,9107,,,0.800000011920929,0.9262293577194214
413,9107,0.8045976758003235,1.0008538961410522,,
414,9129,,,0.800000011920929,0.921055018901825
414,9129,0.8735632300376892,0.8866272568702698,,
415,9151,,,0.800000011920929,0.9235460162162781
415,9151,0.8390804529190063,0.8556268811225891,,
416,9173,,,0.800000011920929,0.9005916714668274
416,9173,0.8275862336158752,0.8788329362869263,,
417,9195,,,0.800000011920929,0.9213587045669556
417,9195,0.8620689511299133,0.8630012273788452,,
418,9217,,,0.800000011920929,0.9494501352310181
418,9217,0.8505747318267822,0.8699877262115479,,
419,9239,,,0.800000011920929,0.9436590075492859
419,9239,0.8390804529190063,0.8735113143920898,,
420,9261,,,0.800000011920929,0.90690678358078
420,9261,0.8505747318267822,0.8748093247413635,,
421,9283,,,0.800000011920929,0.9330032467842102
421,9283,0.8275862336158752,0.8890952467918396,,
422,9305,,,0.800000011920929,0.8948562741279602
422,9305,0.8620689511299133,0.8576820492744446,,
423,9327,,,0.800000011920929,0.9065107107162476
423,9327,0.8505747318267822,0.8990614414215088,,
424,9349,,,0.800000011920929,0.9027563333511353
424,9349,0.8735632300376892,0.8713512420654297,,
425,9371,,,0.800000011920929,0.9099195599555969
425,9371,0.8505747318267822,0.8944458365440369,,
426,9393,,,0.800000011920929,0.9223636388778687
426,9393,0.8620689511299133,0.8558861613273621,,
427,9415,,,0.800000011920929,0.9305511713027954
427,9415,0.8505747318267822,0.872460126876831,,
428,9437,,,0.800000011920929,0.9186018705368042
428,9437,0.8505747318267822,0.8730894327163696,,
429,9459,,,0.800000011920929,0.9194989204406738
429,9459,0.8505747318267822,0.9102382659912109,,
430,9481,,,0.800000011920929,0.9022097587585449
430,9481,0.8735632300376892,0.832527756690979,,
431,9503,,,0.800000011920929,0.9071394205093384
431,9503,0.8390804529190063,0.8911603093147278,,
432,9525,,,0.800000011920929,0.9337420463562012
432,9525,0.8160919547080994,0.9129043817520142,,
433,9547,,,0.800000011920929,0.9357504844665527
433,9547,0.8735632300376892,0.8359106779098511,,
434,9569,,,0.800000011920929,0.9287428855895996
434,9569,0.8505747318267822,0.898633599281311,,
435,9591,,,0.800000011920929,0.9197225570678711
435,9591,0.8390804529190063,0.8719480037689209,,
436,9613,,,0.800000011920929,0.911456286907196
436,9613,0.8505747318267822,0.9107382893562317,,
437,9635,,,0.800000011920929,0.9151514768600464
437,9635,0.8620689511299133,0.8647306561470032,,
438,9657,,,0.800000011920929,0.8963243365287781
438,9657,0.8505747318267822,0.8822656273841858,,
439,9679,,,0.800000011920929,0.9174574017524719
439,9679,0.8505747318267822,0.902427077293396,,
440,9701,,,0.800000011920929,0.9187272787094116
440,9701,0.8390804529190063,0.922807514667511,,
441,9723,,,0.800000011920929,0.9168325662612915
441,9723,0.8620689511299133,0.8588861227035522,,
442,9745,,,0.800000011920929,0.9260433316230774
442,9745,0.8505747318267822,0.8335777521133423,,
443,9767,,,0.800000011920929,0.9212268590927124
443,9767,0.8275862336158752,0.8773288130760193,,
444,9789,,,0.800000011920929,0.937343955039978
444,9789,0.8505747318267822,0.8671981692314148,,
445,9811,,,0.800000011920929,0.8943731188774109
445,9811,0.8850574493408203,0.8790076375007629,,
446,9833,,,0.800000011920929,0.9084521532058716
446,9833,0.8505747318267822,0.8869139552116394,,
447,9855,,,0.800000011920929,0.9226032495498657
447,9855,0.8620689511299133,0.867506206035614,,
448,9877,,,0.800000011920929,0.9075610041618347
448,9877,0.8620689511299133,0.8853512406349182,,
449,9899,,,0.800000011920929,0.9362871050834656
449,9899,0.8620689511299133,0.8559720516204834,,
450,9921,,,0.800000011920929,0.9104693531990051
450,9921,0.8160919547080994,0.8719587922096252,,
451,9943,,,0.800000011920929,0.8955293893814087
451,9943,0.8620689511299133,0.8711652159690857,,
452,9965,,,0.800000011920929,0.8981033563613892
452,9965,0.8505747318267822,0.8609955906867981,,
453,9987,,,0.800000011920929,0.9056680798530579
453,9987,0.8850574493408203,0.8675330281257629,,
454,10009,,,0.800000011920929,0.9114762544631958
454,10009,0.8735632300376892,0.8690633773803711,,
455,10031,,,0.800000011920929,0.8999997973442078
455,10031,0.8275862336158752,0.8673428893089294,,
456,10053,,,0.800000011920929,0.9367024302482605
456,10053,0.8390804529190063,0.8818995952606201,,
457,10075,,,0.800000011920929,0.9002397656440735
457,10075,0.8160919547080994,0.9211613535881042,,
458,10097,,,0.800000011920929,0.9263439178466797
458,10097,0.8620689511299133,0.8335574865341187,,
459,10119,,,0.800000011920929,0.9278870820999146
459,10119,0.8505747318267822,0.8417136669158936,,
460,10141,,,0.800000011920929,0.9223413467407227
460,10141,0.8620689511299133,0.843515157699585,,
461,10163,,,0.800000011920929,0.9002534747123718
461,10163,0.8505747318267822,0.8644833564758301,,
462,10185,,,0.800000011920929,0.9195931553840637
462,10185,0.8505747318267822,0.8717937469482422,,
463,10207,,,0.800000011920929,0.8677525520324707
463,10207,0.8850574493408203,0.8679386973381042,,
464,10229,,,0.800000011920929,0.8988931775093079
464,10229,0.8620689511299133,0.9295814037322998,,
465,10251,,,0.800000011920929,0.9095767140388489
465,10251,0.7931034564971924,0.9399121403694153,,
466,10273,,,0.800000011920929,0.8994461297988892
466,10273,0.8275862336158752,0.8837419748306274,,
467,10295,,,0.800000011920929,0.9044763445854187
467,10295,0.8735632300376892,0.9045318365097046,,
468,10317,,,0.800000011920929,0.9065022468566895
468,10317,0.8390804529190063,0.8378971815109253,,
469,10339,,,0.800000011920929,0.8655422925949097
469,10339,0.8620689511299133,0.853362500667572,,
470,10361,,,0.800000011920929,0.9226187467575073
470,10361,0.8390804529190063,0.8627533912658691,,
471,10383,,,0.800000011920929,0.9170123934745789
471,10383,0.8275862336158752,0.8679171800613403,,
472,10405,,,0.800000011920929,0.9035056233406067
472,10405,0.8275862336158752,0.8786041140556335,,
473,10427,,,0.800000011920929,0.9089647531509399
473,10427,0.8505747318267822,0.8285165429115295,,
474,10449,,,0.800000011920929,0.8969562649726868
474,10449,0.8620689511299133,0.8569279909133911,,
475,10471,,,0.800000011920929,0.889428973197937
475,10471,0.8390804529190063,0.8389220237731934,,
476,10493,,,0.800000011920929,0.8984549641609192
476,10493,0.8735632300376892,0.8684606552124023,,
477,10515,,,0.800000011920929,0.9284250140190125
477,10515,0.8505747318267822,0.8653706312179565,,
478,10537,,,0.800000011920929,0.9095677137374878
478,10537,0.8045976758003235,0.8770004510879517,,
479,10559,,,0.800000011920929,0.9374716877937317
479,10559,0.8850574493408203,0.8415606021881104,,
